asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,,,,,,,,,187.0,,95.0,045,72045,183.0,94.0,32.47,33.62,52.03,52.4,9522.0,4926.0,33.95,,35.53,,1.93851251841,52.65,52.51,,,,,,,,,,72,9845.0,,4988.0,1.0,,29.0,,68.0,,68.0,,2000.0
,,,,,,,,,,,,,,,,256.0,36.8983957219,102.0,045,72045,254.0,102.0,33.53,33.87,61.53,62.41,15628.0,6366.0,33.42,-1.56111929308,33.87,18.6808599635,2.30064332735,61.51,62.41,16.8281101614,,,,,,,,,72,15746.0,0.59939055358,6366.0,,,,,,,,,2001.0
1.0,,34.0,,68.0,,68.0,,,,,,,,,,287.0,12.109375,116.0,045,72045,273.0,111.0,36.31,42.06,55.55,58.55,15165.0,6499.0,37.61,12.5374027528,45.63,-18.5660652019,1.87350438713,56.37,59.88,-8.35636481873,,,,,,,,,72,16177.0,0.027372030992,6946.0,,,,,,,,,2002.0
,,,,,,,,,,,,,,,,300.0,4.52961672474,131.0,045,72045,295.0,131.0,32.09,31.56,56.84,59.34,16767.0,7773.0,32.03,-14.8364796597,31.56,18.3585372747,2.21745238839,56.82,59.34,0.798296966472,,,,,,,,,72,17045.0,0.0536564257897,7773.0,,,,,,,,,2003.0
,,,,,,,,28.0,13.0,33.93,31.85,62.14,66.69,1740.0,867.0,290.0,-3.33333333333,146.0,045,72045,1.0,,19.0,,57.0,,57.0,,34.69,8.30471433032,34.62,11.2307490623,2.4664889017,68.45,69.31,20.4681450194,32.0,12.0,35.78,36.25,65.81,71.83,2106.0,862.0,72,19850.0,0.164564388384,10119.0,163.0,89.0,33.65,35.66,66.52,73.13,10843.0,6509.0,2004.0
,,,,,,,,21.0,8.0,34.1,40.38,65.14,81.75,1368.0,654.0,370.0,27.5862068966,162.0,045,72045,5.0,,28.0,,57.6,,288.0,,40.94,18.0167195157,42.65,-9.60907355024,2.22948216903,73.02,75.94,6.67640613587,49.0,24.0,38.92,40.08,72.88,71.92,3571.0,1726.0,72,27016.0,0.361007556675,12303.0,261.0,120.0,42.08,43.11,74.77,75.24,19516.0,9029.0,2005.0
1.0,,47.0,,30.0,,30.0,,8.0,4.0,47.88,74.5,123.38,194.25,987.0,777.0,268.0,-27.5675675676,90.0,045,72045,,,,,,,,,44.66,9.08646800195,42.1,16.577830881,2.59908195253,92.86,86.23,27.1706381813,3.0,,48.0,,141.33,,424.0,,72,24886.0,-0.0788421676044,7761.0,215.0,80.0,45.86,40.68,91.16,79.69,19600.0,6375.0,2006.0
,,,,,,,,5.0,3.0,36.0,32.67,76.8,91.0,384.0,273.0,254.0,-5.22388059701,92.0,045,72045,,,,,,,,,82.62,84.9977608598,40.59,-50.1888715325,1.29463205035,85.57,83.17,-7.85052767607,2.0,1.0,45.5,18.0,92.5,45.0,185.0,45.0,72,21735.0,-0.126617375231,7652.0,195.0,86.0,43.74,41.22,88.07,83.92,17173.0,7217.0,2007.0
,,,,,,,,32.0,16.0,32.88,31.25,92.88,87.75,2972.0,1404.0,520.0,104.724409449,168.0,045,72045,,,,,,,,,40.25,-51.2829823287,43.12,123.642046721,2.89534161491,93.23,91.36,8.95173542129,,,,,,,,,72,48480.0,1.23050379572,15348.0,440.0,144.0,39.85,45.14,93.02,91.0,40928.0,13104.0,2008.0
,,,,,,,,1.0,,38.0,,92.0,,92.0,,93.0,-82.1153846154,19.0,045,72045,,,,,,,,,47.54,18.1118012422,43.53,-23.1625898756,2.22470551115,84.61,88.63,-9.24595087418,,,,,,,,,72,7869.0,-0.837685643564,1684.0,60.0,19.0,57.7,43.53,103.2,88.63,6192.0,1684.0,2009.0
,,,,,,,,1.0,1.0,85.0,85.0,147.0,147.0,147.0,147.0,62.0,-33.3333333333,27.0,045,72045,,,,,,,,,59.23,24.5898190997,56.22,-13.1057131306,1.93314198886,91.6,84.19,8.26143481858,1.0,,92.0,,260.0,,260.0,,72,5679.0,-0.278307281738,2273.0,52.0,26.0,54.4,55.12,85.06,81.77,4423.0,2126.0,2010.0
,,,,,,,,1.0,1.0,16.0,16.0,38.0,38.0,38.0,38.0,36.0,-41.935483871,23.0,045,72045,,,,,,,,,50.0,-15.5833192639,54.22,3.31625982533,1.99725,79.89,80.09,-12.7838427948,,,,,,,,,72,2876.0,-0.493572812115,1842.0,35.0,22.0,50.97,55.95,81.09,82.0,2838.0,1804.0,2011.0
,,,,,,,,,,,,,,,,61.0,69.4444444444,29.0,045,72045,,,,,,,,,44.56,-10.88,44.72,29.0626721257,2.57770421903,91.89,92.0,15.0206533984,,,,,,,,,72,5605.0,0.948887343533,2668.0,58.0,29.0,45.31,44.72,92.1,92.0,5342.0,2668.0,2012.0
,,,,,,,,2.0,,20.0,,61.5,,123.0,,61.0,0.0,21.0,045,72045,,,,,,,,,52.7,18.2675044883,50.29,-9.49244445601,2.3330170778,98.36,103.67,7.04102731527,2.0,2.0,57.5,57.5,158.0,158.0,316.0,316.0,72,6000.0,0.0704727921499,2177.0,45.0,19.0,59.6,49.53,108.8,97.95,4896.0,1861.0,2013.0
,,,,,,,,1.0,,122.0,,69.0,,69.0,,38.0,-37.7049180328,13.0,045,72045,,,,,,,,,39.08,-25.844402277,44.0,6.21139086338,2.47792988741,77.47,99.46,-21.2383082554,,,,,,,,,72,2944.0,-0.509333333333,1293.0,22.0,13.0,39.73,44.0,93.09,99.46,2048.0,1293.0,2014.0
