asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,1.0,,12.0,,23.0,,23.0,,274.0,,74.0,053,21053,1.0,1.0,22.0,22.0,42.0,42.0,42.0,42.0,29.67,,30.66,,1.832659251769464,43.5,45.92,,1.0,,27.0,,70.0,,70.0,,21,11918.0,,3398.0,184.0,65.0,29.13,29.97,42.14,45.38,7754.0,2950.0,2000.0
,,,,,,,,,,,,,,,,316.0,15.328467153284663,91.0,053,21053,,,,,,,,,36.96,24.57027300303336,40.9,-14.16929765636662,1.5729843073593073,46.51,55.64,6.919540229885057,1.0,,18.0,,57.0,,57.0,,21,14697.0,0.23317670750125852,5063.0,228.0,78.0,34.59,41.56,45.52,54.31,10379.0,4236.0,2001.0
1.0,,34.0,,68.0,,68.0,,,,,,,,,,247.0,-21.835443037974688,87.0,053,21053,,,,,,,,,38.01,2.840909090909083,43.06,11.349665194082892,1.7515127598000524,53.26,59.77,14.513007955278434,2.0,1.0,41.5,70.0,78.5,140.0,157.0,140.0,21,13155.0,-0.10491937130026541,5200.0,189.0,72.0,38.88,43.76,51.71,58.28,9773.0,4196.0,2002.0
,,,,,,,,1.0,1.0,302.0,302.0,76.0,76.0,76.0,76.0,261.0,5.668016194331993,88.0,053,21053,1.0,1.0,77.0,77.0,92.0,92.0,92.0,92.0,52.69,38.62141541699553,66.22,-0.013227525482761848,1.751281078003416,73.82,77.9,38.60307923394668,1.0,,41.0,,72.0,,72.0,,21,19266.0,0.46453819840364874,6855.0,214.0,76.0,49.26,63.95,70.23,75.41,15029.0,5731.0,2003.0
,,,,,,,,2.0,1.0,40.0,27.0,52.0,52.0,104.0,52.0,240.0,-8.045977011494255,99.0,053,21053,,,,,,,,,46.38,-11.97570696526854,47.13,1.0318124024394804,1.769351013367831,65.65,60.93,-11.067461392576517,,,,,,,,,21,15757.0,-0.18213432990760925,6032.0,209.0,92.0,45.14,47.46,63.66,59.7,13305.0,5492.0,2004.0
,,,,,,,,2.0,2.0,47.5,47.5,110.5,110.5,221.0,221.0,230.0,-4.1666666666666625,110.0,053,21053,,,,,,,,,51.82,11.72919361793876,54.12,-7.280436145624469,1.6405345426476265,68.01,71.8,3.5948210205635878,,,,,,,,,21,15643.0,-0.007234879735990352,7898.0,205.0,98.0,52.12,53.48,65.62,69.07,13452.0,6769.0,2005.0
,,,,,,,,,,,,,,,,275.0,19.565217391304344,115.0,053,21053,,,,,,,,,81.77,57.796217676572745,86.33,-23.991686149500325,1.2469426440014675,81.57,74.54,19.938244375827075,,,,,,,,,21,22432.0,0.43399603656587615,8572.0,242.0,107.0,82.73,85.68,78.93,73.36,19100.0,7850.0,2006.0
,,,,,,,,2.0,,35.5,,54.0,,108.0,,203.0,-26.181818181818183,84.0,053,21053,,,,,,,,,64.97,-20.54543231013819,68.93,34.035701052243006,1.6713483146067416,86.87,72.8,6.4974868211352454,,,,,,,,,21,17634.0,-0.2138908701854494,6115.0,174.0,81.0,67.22,69.75,84.56,72.25,14714.0,5852.0,2007.0
,,,,,,,,,,,,,,,,616.0,203.44827586206895,328.0,053,21053,,,,,,,,,66.12,1.7700477143296922,86.48,0.46642976609880815,1.679143980641258,88.82,91.7,2.2447335098422894,,,,,,,,,21,54712.0,2.1026426222071,30076.0,584.0,328.0,67.82,86.48,89.78,91.7,52432.0,30076.0,2008.0
,,,,,,,,1.0,1.0,43.0,43.0,50.0,50.0,50.0,50.0,140.0,-77.27272727272727,82.0,053,21053,,,,,,,,,65.54,-0.8771929824561431,74.78,41.8545611787188,2.3819423252975276,124.89,136.17,40.610222922765146,4.0,3.0,93.75,85.33,135.5,111.33,542.0,334.0,21,17485.0,-0.6804174586927914,11166.0,132.0,77.0,64.61,74.03,124.06,136.65,16376.0,10522.0,2009.0
