asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,4.0,1.0,33.75,18.0,46.0,52.0,184.0,52.0,370.0,,122.0,031,54031,2.0,1.0,113.5,55.0,52.5,72.0,105.0,72.0,44.08,,55.32,,1.4933076225,52.66,53.8,,,,,,,,,,54,19486.0,,6564.0,258.0,104.0,45.24,53.3,53.43,52.77,13785.0,5488.0,2000.0
,,,,,,,,1.0,1.0,19.0,19.0,49.0,49.0,49.0,49.0,382.0,3.24324324324,138.0,031,54031,1.0,,24.0,,43.0,,43.0,,53.49,21.3475499093,62.32,-3.03845158985,1.44793419331,61.96,68.36,17.6604633498,,,,,,,,,54,23667.0,0.214564302576,9434.0,209.0,110.0,55.96,60.63,65.87,65.75,13767.0,7233.0,2001.0
,,,,,,,,2.0,2.0,47.0,47.0,51.5,51.5,103.0,103.0,375.0,-1.83246073298,163.0,031,54031,,,,,,,,,72.7,35.913254814,77.44,-7.11521299183,1.34491059147,78.22,79.19,26.2427372498,,,,,,,,,54,29332.0,0.239362825876,12908.0,231.0,125.0,70.4,76.86,77.63,76.64,17933.0,9580.0,2002.0
,,,,,,,,3.0,2.0,65.0,79.5,132.33,165.5,397.0,331.0,467.0,24.5333333333,190.0,031,54031,6.0,2.0,74.17,90.0,81.83,123.0,491.0,246.0,66.18,-8.96836313618,79.44,21.0590056067,1.62813538833,86.2,90.89,10.2019943748,,,,,,,,,54,40256.0,0.372426019365,17269.0,349.0,153.0,64.13,73.19,83.58,86.1,29171.0,13174.0,2003.0
2.0,,169.0,,112.5,,225.0,,7.0,3.0,43.86,57.67,122.57,208.33,858.0,625.0,675.0,44.539614561,355.0,031,54031,,,,,,,,,64.32,-2.81051677244,70.29,11.4501917616,1.81456001244,93.37,98.1,8.31786542923,12.0,7.0,81.75,75.0,95.75,103.86,1149.0,727.0,54,63027.0,0.565654809221,34825.0,571.0,314.0,61.82,68.07,91.23,94.53,52093.0,29681.0,2004.0
7.0,3.0,132.29,150.33,185.14,271.67,1296.0,815.0,16.0,7.0,126.56,56.71,117.63,133.14,1882.0,932.0,896.0,32.7407407407,525.0,031,54031,3.0,2.0,25.33,29.5,77.67,71.5,233.0,143.0,69.77,8.47325870647,68.38,-0.692606034955,1.80199226028,100.58,98.08,7.72196637035,1.0,,35.0,,105.0,,105.0,,54,90124.0,0.429926856744,51494.0,751.0,471.0,63.59,62.25,96.1,92.2,72173.0,43425.0,2005.0
6.0,5.0,123.33,142.4,176.5,190.8,1059.0,954.0,12.0,6.0,49.17,41.33,107.25,102.67,1287.0,616.0,815.0,-9.04017857143,467.0,031,54031,,,,,,,,,71.67,2.72323348144,67.16,8.88604153673,1.96211804102,112.5,108.25,11.8512626765,2.0,,161.5,,143.0,,286.0,,54,91684.0,0.01730948471,50553.0,690.0,432.0,71.63,65.66,108.14,105.41,74616.0,45538.0,2006.0
3.0,1.0,327.67,591.0,127.0,184.0,381.0,184.0,11.0,3.0,66.0,44.67,165.27,116.67,1818.0,350.0,836.0,2.57668711656,443.0,031,54031,,,,,,,,,72.88,1.68829356774,75.38,10.516381266,2.1684618551,126.43,121.25,12.3822222222,4.0,1.0,90.0,42.0,78.0,12.0,312.0,12.0,54,105695.0,0.152818376162,53713.0,718.0,408.0,70.03,72.12,122.61,117.21,88033.0,47821.0,2007.0
4.0,4.0,188.0,188.0,131.0,131.0,524.0,524.0,40.0,32.0,54.9,54.63,83.5,65.5,3340.0,2096.0,2416.0,188.995215311,1596.0,031,54031,,,,,,,,,68.71,-5.72173435785,71.8,1.21144049492,2.19473148013,120.64,118.1,-4.57960926995,,,,,,,,,54,291472.0,1.75767065613,188480.0,2144.0,1480.0,67.35,69.99,117.88,116.2,252736.0,171976.0,2008.0
5.0,3.0,246.4,208.0,330.4,318.67,1652.0,956.0,6.0,3.0,109.83,99.67,110.17,125.0,661.0,375.0,553.0,-77.1109271523,339.0,031,54031,,,,,,,,,82.25,19.7060107699,81.58,-3.00064498964,2.12887537994,140.08,131.51,16.1140583554,,,,,,,,,54,77464.0,-0.734231761541,44583.0,495.0,313.0,77.85,75.39,135.45,123.66,67046.0,38706.0,2009.0
