asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
4.0,1.0,49.75,65.0,56.5,11.0,226.0,11.0,2.0,2.0,38.5,38.5,15.0,15.0,30.0,30.0,1071.0,,518.0,063,26063,3.0,3.0,25.67,25.67,41.0,41.0,123.0,123.0,56.99,,62.51,,1.49653447973,68.23,69.05,,3.0,2.0,37.0,41.5,59.67,55.0,179.0,110.0,26,73076.0,,35767.0,761.0,461.0,61.27,63.55,72.15,69.23,54906.0,31913.0,2000.0
4.0,1.0,143.0,156.0,85.25,80.0,341.0,80.0,2.0,2.0,45.0,45.0,44.5,44.5,89.0,89.0,1807.0,68.720821662,1049.0,063,26063,8.0,3.0,36.25,41.33,65.5,70.67,524.0,212.0,61.87,8.56290577294,68.69,8.38034608552,1.62194924842,80.28,87.21,17.6608529972,4.0,3.0,42.0,43.33,46.5,52.0,186.0,156.0,26,145067.0,0.985152444031,91479.0,1344.0,954.0,65.59,69.17,84.06,86.82,112970.0,82824.0,2001.0
3.0,,92.0,,62.67,,188.0,,3.0,,34.33,,80.67,,242.0,,1675.0,-7.30492529054,1020.0,063,26063,7.0,5.0,53.0,60.6,61.14,66.6,428.0,333.0,67.73,9.47147244222,75.93,5.51444924309,1.71139081648,92.73,96.88,15.5082212257,1.0,1.0,81.0,81.0,105.0,105.0,105.0,105.0,26,155321.0,0.0706845802284,98821.0,1274.0,925.0,71.56,76.1,96.53,96.48,122978.0,89245.0,2002.0
2.0,1.0,130.5,161.0,148.0,94.0,296.0,94.0,6.0,3.0,35.33,26.67,54.67,48.67,328.0,146.0,2269.0,35.4626865672,1350.0,063,26063,11.0,4.0,48.82,62.75,81.64,131.5,898.0,526.0,70.05,3.42536542153,75.54,1.1403402832,1.73090649536,97.0,96.1,4.60476652647,6.0,3.0,40.67,46.67,58.0,63.67,348.0,191.0,26,220083.0,0.416955852718,129729.0,1968.0,1266.0,71.66,76.24,97.67,96.0,192216.0,121531.0,2003.0
5.0,5.0,143.8,143.8,259.0,259.0,1295.0,1295.0,10.0,2.0,57.0,122.0,125.4,190.0,1254.0,380.0,1832.0,-19.2595857206,920.0,063,26063,4.0,1.0,89.5,104.0,78.5,70.0,314.0,70.0,75.13,7.25196288365,85.51,-2.68603835825,1.68441368295,101.24,105.92,4.37113402062,10.0,2.0,146.5,75.5,104.9,80.5,1049.0,161.0,26,185467.0,-0.157286114784,97448.0,1564.0,839.0,73.09,80.23,100.29,102.51,156847.0,86006.0,2004.0
13.0,7.0,96.46,115.57,143.54,158.29,1866.0,1108.0,8.0,3.0,114.75,147.0,173.0,100.33,1384.0,301.0,1812.0,-1.09170305677,836.0,063,26063,2.0,2.0,142.0,142.0,72.5,72.5,145.0,145.0,70.6,-6.02954878211,74.57,8.12977296817,1.82135269122,102.87,102.39,1.61003555907,6.0,1.0,46.17,39.0,97.67,99.0,586.0,99.0,26,186400.0,0.00503054451735,85597.0,1465.0,779.0,69.91,72.2,103.32,100.61,151367.0,78375.0,2005.0
7.0,3.0,86.14,108.67,72.86,51.0,510.0,153.0,,,,,,,,,1770.0,-2.3178807947,810.0,063,26063,2.0,2.0,209.0,209.0,156.5,156.5,313.0,313.0,68.4,-3.11614730878,80.63,-3.496151675,1.7576754386,96.18,97.89,-6.50335374745,1.0,,96.0,,70.0,,70.0,,26,170243.0,-0.0866791845494,79294.0,1447.0,754.0,66.56,75.42,96.53,96.69,139684.0,72904.0,2006.0
7.0,5.0,117.43,142.4,213.86,197.2,1497.0,986.0,2.0,,42.5,,139.5,,279.0,,1239.0,-30.0,591.0,063,26063,2.0,1.0,73.0,73.0,130.0,130.0,260.0,130.0,84.87,24.0789473684,84.04,-13.2639909219,1.52453752798,103.51,101.0,7.62112705344,7.0,,32.0,,109.57,,767.0,,26,128243.0,-0.246706178815,59692.0,1068.0,551.0,81.37,78.21,100.37,96.66,107197.0,53262.0,2007.0
20.0,12.0,155.6,164.0,259.2,251.33,5184.0,3016.0,4.0,4.0,136.0,136.0,176.0,176.0,704.0,704.0,3416.0,175.706214689,2136.0,063,26063,,,,,,,,,74.31,-12.4425592082,77.34,2.65836284095,1.56506526712,93.04,86.77,-10.1149647377,20.0,12.0,171.2,129.33,143.6,118.67,2872.0,1424.0,26,317812.0,1.47820153927,185332.0,3188.0,2056.0,71.44,74.57,89.51,84.07,285356.0,172844.0,2008.0
5.0,1.0,172.0,328.0,191.6,258.0,958.0,258.0,1.0,1.0,32.0,32.0,135.0,135.0,135.0,135.0,1060.0,-68.9695550351,663.0,063,26063,,,,,,,,,88.57,19.1898802315,92.41,-2.96161806038,1.51871401152,107.61,103.97,15.6599312124,2.0,,34.0,,23.0,,46.0,,26,114066.0,-0.641089700829,68930.0,969.0,640.0,88.57,92.26,106.51,101.88,103208.0,65200.0,2009.0
8.0,6.0,184.25,193.0,133.25,147.0,1066.0,882.0,1.0,1.0,32.0,32.0,41.0,41.0,41.0,41.0,825.0,-22.1698113208,520.0,063,26063,,,,,,,,,95.96,8.34368296263,102.18,-4.44180269952,1.45125573155,111.41,109.74,3.53127032804,1.0,1.0,22.0,22.0,62.0,62.0,62.0,62.0,26,91912.0,-0.19422088966,57066.0,760.0,481.0,93.49,99.79,109.09,106.7,82910.0,51323.0,2010.0
1.0,1.0,103.0,103.0,144.0,144.0,144.0,144.0,,,,,,,,,621.0,-24.7272727273,383.0,063,26063,3.0,3.0,229.33,229.33,286.33,286.33,859.0,859.0,103.73,8.09712380158,110.54,-7.95559713002,1.33579967223,110.85,109.87,-0.50264787721,5.0,1.0,62.2,80.0,93.0,107.0,465.0,107.0,26,68835.0,-0.251077117243,42082.0,544.0,345.0,103.0,110.05,107.49,105.66,58473.0,36451.0,2011.0
6.0,2.0,127.17,93.0,100.5,83.5,603.0,167.0,1.0,,25.0,,170.0,,170.0,,912.0,46.8599033816,565.0,063,26063,2.0,2.0,97.0,97.0,61.0,61.0,122.0,122.0,101.38,-2.26549696327,97.72,5.98244541075,1.41571315841,114.82,113.21,3.58141632837,4.0,1.0,53.75,46.0,71.5,135.0,286.0,135.0,26,104717.0,0.52127551391,63962.0,813.0,535.0,96.02,98.4,112.47,113.25,91436.0,60589.0,2012.0
4.0,4.0,146.5,146.5,96.75,96.75,387.0,387.0,1.0,1.0,375.0,375.0,223.0,223.0,223.0,223.0,797.0,-12.6096491228,525.0,063,26063,,,,,,,,,95.07,-6.224107319,102.33,-4.19182140051,1.35636899127,103.16,105.6,-10.1550252569,7.0,7.0,45.14,45.14,74.14,74.14,519.0,519.0,26,82216.0,-0.214874375698,55438.0,685.0,472.0,92.86,99.53,101.72,102.93,69680.0,48582.0,2013.0
5.0,3.0,159.2,215.33,131.0,157.33,655.0,472.0,1.0,,70.0,,94.0,,94.0,,587.0,-26.3488080301,400.0,063,26063,,,,,,,,,99.69,4.85957715368,108.31,0.477808270392,1.36284983449,108.69,107.27,5.36060488561,1.0,,139.0,,200.0,,200.0,,26,63799.0,-0.224007492459,42906.0,531.0,369.0,99.2,106.26,108.98,105.58,57868.0,38958.0,2014.0
