asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,1.0,96.0,96.0,70.0,70.0,70.0,70.0,4.0,,56.75,,117.5,,470.0,,1215.0,,499.0,031,42031,1.0,,40.0,,95.0,,95.0,,48.1,,57.26,,1.4186590436590436,54.59,57.11,,1.0,,26.0,,35.0,,35.0,,42,66331.0,,28498.0,687.0,390.0,45.7,50.57,54.12,56.22,37178.0,21924.0,2000.0
,,,,,,,,2.0,2.0,135.0,135.0,96.5,96.5,193.0,193.0,1795.0,47.7366255144033,758.0,031,42031,1.0,1.0,106.0,106.0,23.0,23.0,23.0,23.0,52.27,8.669438669438678,57.59,2.0015179682845607,1.4470537593265733,60.51,61.87,10.844477010441466,1.0,1.0,58.0,58.0,111.0,111.0,111.0,111.0,42,108610.0,0.637394280200811,46896.0,843.0,549.0,54.08,58.04,60.53,61.58,51027.0,33805.0,2001.0
4.0,3.0,61.5,68.67,98.25,82.67,393.0,248.0,4.0,2.0,63.75,106.0,71.0,66.0,284.0,132.0,1661.0,-7.465181058495817,738.0,031,42031,1.0,1.0,43.0,43.0,57.0,57.0,57.0,57.0,53.72,2.7740577769274744,61.67,6.3700079480779825,1.5392311988086373,66.15,67.09,9.320773425880024,4.0,3.0,53.25,60.0,73.0,80.67,292.0,242.0,42,109879.0,0.011684006997514151,49513.0,820.0,551.0,55.25,60.79,64.9,65.44,53215.0,36058.0,2002.0
10.0,6.0,57.7,54.67,74.7,77.83,747.0,467.0,11.0,4.0,47.18,48.5,93.91,102.0,1033.0,408.0,2241.0,34.91872366044551,1032.0,031,42031,4.0,2.0,107.5,27.0,30.5,23.0,122.0,46.0,55.86,3.983618763961272,60.88,0.9083880200446925,1.5532133906194054,69.41,68.0,4.928193499622058,6.0,3.0,70.17,75.0,73.0,101.33,438.0,304.0,42,155558.0,0.41572092938596095,70174.0,1553.0,826.0,57.15,61.72,68.67,67.0,106651.0,55343.0,2003.0
3.0,1.0,57.33,21.0,97.67,55.0,293.0,55.0,5.0,2.0,73.0,68.0,112.6,78.0,563.0,156.0,1965.0,-12.315930388219542,645.0,031,42031,2.0,,39.5,,85.5,,171.0,,54.36,-2.685284640171859,56.62,7.482079323264856,1.6694260485651211,72.6,71.13,4.5958795562599075,4.0,,54.75,,45.0,,180.0,,42,142664.0,-0.08288869746332561,45877.0,1604.0,588.0,54.37,56.15,71.33,70.71,114415.0,41577.0,2004.0
,,,,,,,,9.0,3.0,55.89,69.0,63.44,67.0,571.0,201.0,1922.0,-2.188295165394405,688.0,031,42031,,,,,,,,,53.26,-2.023546725533487,59.63,8.138649320501656,1.805294780322944,76.92,71.36,5.950413223140516,2.0,1.0,44.0,47.0,55.0,51.0,110.0,51.0,42,147834.0,0.03623899512140416,49094.0,1572.0,623.0,53.82,59.85,75.83,70.74,119202.0,44074.0,2005.0
4.0,3.0,37.0,39.33,33.75,32.33,135.0,97.0,13.0,6.0,147.62,69.67,82.46,44.17,1072.0,265.0,1696.0,-11.7585848074922,650.0,031,42031,1.0,1.0,71.0,71.0,194.0,194.0,194.0,194.0,58.17,9.218926023282027,63.11,-12.797339124096164,1.57426508509541,73.26,71.6,-4.758190327613098,5.0,4.0,46.6,43.0,83.8,81.25,419.0,325.0,42,124250.0,-0.1595302839671523,46538.0,1385.0,581.0,55.78,61.18,72.21,70.74,100015.0,41098.0,2006.0
2.0,2.0,52.0,52.0,75.0,75.0,150.0,150.0,6.0,4.0,68.5,78.0,63.17,71.0,379.0,284.0,1331.0,-21.52122641509434,541.0,031,42031,2.0,2.0,67.0,67.0,19.0,19.0,38.0,38.0,60.1,3.31786144060513,67.73,3.658753292696715,1.631863560732113,78.46,76.33,7.098007098007075,4.0,3.0,55.5,58.33,103.25,119.33,413.0,358.0,42,104429.0,-0.15952515090543262,41297.0,1103.0,473.0,61.17,67.89,78.55,76.6,86639.0,36230.0,2007.0
4.0,4.0,64.0,64.0,135.0,135.0,540.0,540.0,16.0,4.0,67.25,17.0,65.0,45.0,1040.0,180.0,3352.0,151.84072126220886,1316.0,031,42031,12.0,,66.67,,121.0,,1452.0,,64.44,7.221297836938434,71.78,0.5874173431353213,1.641449410304159,84.62,82.17,7.85113433596738,16.0,,44.75,,72.0,,1152.0,,42,283632.0,1.7160271572072894,108140.0,2996.0,1232.0,64.14,69.8,85.21,82.28,255280.0,101368.0,2008.0
3.0,2.0,138.33,66.0,183.67,214.0,551.0,428.0,5.0,3.0,79.6,104.0,71.2,71.67,356.0,215.0,702.0,-79.05727923627686,391.0,031,42031,,,,,,,,,72.14,11.949099937926766,78.62,-2.4398775012504093,1.6014000554477403,92.42,91.65,9.217679035688953,2.0,2.0,66.0,66.0,31.0,31.0,62.0,62.0,42,64880.0,-0.7712528910701191,35836.0,586.0,361.0,73.65,78.22,93.88,90.78,55012.0,32773.0,2009.0
2.0,,60.0,,165.0,,330.0,,,,,,,,,,511.0,-27.20797720797721,278.0,031,42031,1.0,,38.0,,128.0,,128.0,,71.17,-1.344607707235923,75.92,1.0229369638585117,1.617781368554166,92.11,89.28,-0.3354252326336349,1.0,,35.0,,71.0,,71.0,,42,47066.0,-0.2745684340320592,24820.0,418.0,253.0,71.94,77.19,90.43,88.32,37798.0,22344.0,2010.0
