year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,013,122.11,92.44,9,1099,02013,1.6512061878,,,,,
2001,02,013,81.6,69.8,5,408,02013,1.46131805158,-33.175006142,-24.4915620943,-44.4444444444,-0.628753412193,-11.4999651543
2002,02,013,94.27,71.87,15,1414,02013,1.63959231947,15.5269607843,2.96561604585,200.0,2.46568627451,12.1995528419
2003,02,013,172.6,93.65,20,3452,02013,2.30379071009,83.0911212475,30.3047168499,33.3333333333,1.44130127298,40.5099720668
2004,02,013,106.83,106.79,24,2564,02013,1.25046820863,-38.1054461182,14.0309663641,20.0,-0.257242178447,-45.7212756716
2005,02,013,114.15,68.1,20,2283,02013,2.09526431718,6.85200786296,-36.2299840809,-16.6666666667,-0.109594383775,67.558383549
2006,02,013,109.57,74.48,23,2520,02013,1.83891648765,-4.01226456417,9.36857562408,15.0,0.103810775296,-12.2346296566
2007,02,013,105.27,107.7,30,3158,02013,1.22179665738,-3.92443187004,44.6025778733,30.4347826087,0.253174603175,-33.5588828754
2008,02,013,176.47,92.67,60,10588,02013,2.3803550232,67.6356036858,-13.9554317549,100.0,2.35275490817,94.8241557889
2009,02,013,116.94,100.19,16,1871,02013,1.45897794191,-33.7337791126,8.11481601381,-73.3333333333,-0.823290517567,-38.707548761
2010,02,013,159.57,269.29,7,1117,02013,0.740697760778,36.4545920985,168.779319293,-56.25,-0.402993051844,-49.2317368549
2011,02,013,94.33,254.67,6,566,02013,0.463001138729,-40.8848781099,-5.4290913142,-14.2857142857,-0.493285586392,-37.4912193278
2012,02,013,2.5,82.5,2,5,02013,0.0378787878788,-97.3497296724,-67.6051360584,-66.6666666667,-0.991166077739,-91.8188564324
2013,02,013,116.0,98.11,9,1044,02013,1.47793293242,4540.0,18.9212121212,350.0,207.8,3801.7429416
2014,02,013,103.5,73.5,2,207,02013,1.76020408163,-10.775862069,-25.0840892875,-77.7777777778,-0.801724137931,19.0990499648
