asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,2.0,2.0,30.0,30.0,71.0,71.0,142.0,142.0,318.0,,110.0,063,54063,,,,,,,,,42.24,,47.47,,1.641808712121212,55.48,61.26,,1.0,,16.0,,45.0,,45.0,,54,17644.0,,6739.0,216.0,91.0,43.34,45.81,55.71,61.14,12034.0,5564.0,2000.0
,,,,,,,,5.0,3.0,27.2,32.0,64.2,83.67,321.0,251.0,419.0,31.76100628930818,186.0,063,54063,1.0,,58.0,,49.0,,49.0,,42.56,0.7575757575757569,46.08,11.162188094605652,1.8250704887218043,62.14,67.18,12.004325883201151,,,,,,,,,54,26037.0,0.4756857855361596,12495.0,252.0,143.0,45.25,49.35,65.65,66.83,16543.0,9556.0,2001.0
,,,,,,,,2.0,,19.0,,62.0,,124.0,,434.0,3.5799522673030992,216.0,063,54063,,,,,,,,,46.01,8.106203007518786,48.18,0.6591603803961954,1.8371006302977615,67.62,70.43,8.81879626649502,,,,,,,,,54,29347.0,0.12712678111917652,15212.0,304.0,172.0,46.6,49.9,65.59,69.56,19938.0,11964.0,2002.0
,,,,,,,,2.0,,49.0,,114.0,,228.0,,583.0,34.331797235023046,284.0,063,54063,1.0,,318.0,,35.0,,35.0,,60.45,31.38448163442731,68.08,-17.246521149546624,1.5202646815550038,73.52,72.29,8.72522922212362,2.0,1.0,37.0,28.0,49.5,26.0,99.0,26.0,54,42860.0,0.46045592394452584,20530.0,465.0,252.0,62.25,71.15,71.05,71.6,33039.0,18042.0,2003.0
,,,,,,,,4.0,,50.5,,109.5,,438.0,,517.0,-11.32075471698113,227.0,063,54063,1.0,,54.0,,9.0,,9.0,,51.79,-14.325889164598848,58.7,26.501076478395568,1.9231511874879321,79.68,82.85,8.378672470076175,3.0,,66.33,,106.0,,318.0,,54,41197.0,-0.03880074661689226,18806.0,446.0,212.0,51.82,59.28,79.14,81.36,35295.0,17248.0,2004.0
,,,,,,,,7.0,1.0,36.86,25.0,76.14,50.0,533.0,50.0,476.0,-7.930367504835589,209.0,063,54063,,,,,,,,,52.81,1.9694921799575216,58.43,0.9362649423674485,1.941156977845105,82.01,83.6,2.924196787148592,2.0,1.0,24.0,32.0,73.0,51.0,146.0,51.0,54,39039.0,-0.052382455033133435,17473.0,420.0,193.0,53.3,59.07,80.41,83.03,33773.0,16025.0,2005.0
1.0,1.0,28.0,28.0,77.0,77.0,77.0,77.0,3.0,,85.33,,162.67,,488.0,,408.0,-14.28571428571429,178.0,063,54063,,,,,,,,,61.66,16.75818973679226,63.93,-4.045174114862926,1.8626337982484593,91.88,92.99,12.035117668576989,1.0,,38.0,,110.0,,110.0,,54,37487.0,-0.03975511667819365,16553.0,342.0,160.0,63.31,63.76,92.99,93.33,31803.0,14933.0,2006.0
1.0,,148.0,,79.0,,79.0,,4.0,,52.5,,145.25,,581.0,,406.0,-0.4901960784313708,167.0,063,54063,,,,,,,,,70.03,13.574440480051898,80.23,6.792194476513602,1.9891475082107666,111.44,113.51,21.288637353069227,1.0,,27.0,,82.0,,82.0,,54,45243.0,0.20689839144236677,18957.0,355.0,151.0,70.28,78.72,113.29,115.27,40219.0,17406.0,2007.0
,,,,,,,,8.0,,47.0,,84.5,,676.0,,1232.0,203.44827586206895,532.0,063,54063,,,,,,,,,61.99,-11.48079394545195,69.35,2.7920060283442183,2.04468462655267,101.4,101.12,-9.009332376166546,,,,,,,,,54,124928.0,1.761266936321641,53796.0,1132.0,512.0,62.08,68.52,101.03,101.02,114368.0,51724.0,2008.0
,,,,,,,,,,,,,,,,235.0,-80.92532467532467,107.0,063,54063,,,,,,,,,63.19,1.9357960961445375,74.3,5.743939960040367,2.1621300838740307,109.3,118.36,7.790927021696237,,,,,,,,,54,25685.0,-0.794401575307377,12665.0,215.0,103.0,63.19,73.21,109.41,117.61,23523.0,12114.0,2009.0
